item_code,on_hand_qty
33609652,2
33609664,0
33609688,8
33609690,73
33609718,59
33609720,0
33609731,0
33609779,0
33609780,0
33609809,0
33609834,0
33609883,101
33609901,0
33609949,29411
33609950,0
33609950,1
33609962,0
33609998,167
33610009,50
33610174,0
33610174,10
33610204,270
33610502,0
33610502,0
33610757,2257
33610800,178
33610897,0
33610897,316
33610964,0
33610964,188
33611099,1214
33611142,453
33611270,714
33611282,142
33611350,2332
33611543,0
33611555,250
33611567,2483
33611592,6122
33611634,0
33611634,1190
33611701,6540
33611920,351
33612020,20
33612055,0
33612055,0
33612067,437
33612110,1684
33612213,0
33612390,0
33612390,0
33612470,224
33612493,255
33612535,0
33612535,0
33612638,306
33612729,0
33612729,0
33612742,10
33612742,1968
33612791,0
33612791,296
33612821,0
33612821,0
33612845,0
33612845,0
33613140,0
33613140,0
33613280,0
33613369,5443
33613412,0
33613412,0
33613552,6124
33613928,0
33613989,0
33613990,14
33614003,186
33614015,7743
33614064,810
33614090,207
33614428,2
33614428,32
33614453,0
33614453,23
33614465,39
33614490,0
33614490,0
33614507,0
33614507,0
33614519,0
33614544,0
33614600,0
33614611,0
33614611,85
33614660,0
33614672,0
33614684,0
33614696,43
33614702,0
33614702,2
33614714,0
33614726,1571
33614726,1759
33614738,128
33614738,129
33614751,0
33614751,0
33614787,59
33614787,64
33614829,12
33614829,45
33614829,135
33614842,0
33614842,12
33614854,1150
33614866,98
33614878,9
33614908,1318
33614933,0
33614933,0
33614982,26
33614994,0
33615007,380
33615019,24
33615020,10
33615032,0
33615032,0
33615081,0
33615093,0
33615093,0
33615100,2530
33615111,3398
33615123,3
33615123,17
33615135,557
33615159,8
33615214,4929
33615317,7040
33615482,1
33615548,0
33615548,381
33615615,26
33615718,25
33615743,22
33615767,29
33615949,4037
33615950,1880
33615962,211
33615998,0
33616012,2411
33616061,816
33616103,0
33616103,0
33616164,1
33616176,59
33616188,102
33616280,0
33616280,0
33616425,0
33616425,29
33616450,57
33616462,35350
33616474,3066
33616530,204
33616589,70
33616802,19
33616814,26
33616814,40
33616826,42
33616917,0
33616917,0
33617028,274
33617065,13
33617200,146
33617223,0
33617235,23
33617260,0
33617272,0
33617302,0
33617302,2167
33617314,0
33617340,0
33617340,2
33617363,8040
33617375,277
33617405,8
33617430,0
33617442,0
33617454,0
33617466,0
33617478,0
33617480,0
33617491,0
33617508,771
33617510,0
33617673,0
33617703,0
33617788,0
33617788,27
33617818,1
33617818,12
33617818,49
33617820,36
33617934,486
33617958,17
33618008,17
33618045,58
33618082,0
33618173,0
33618197,8397
33618290,0
33618355,0
33618380,0
33618410,43
33618513,0
33618525,0
33618732,8626
33618793,0
33618800,0
33618811,0
33618811,0
33618823,0
33618835,0
33618847,0
33618859,0
33618860,0
33618884,39
33619049,0
33619050,0
33619050,14
33619086,0
33619086,0
33619116,0
33619128,241
33619141,6
33619281,0
33619402,0
33619414,46
33619426,4
33619438,0
33619440,0
33619451,0
33619463,0
33619475,16
33619670,0
33619876,0
33619918,0
33619943,1826
33620064,1296432
33620301,0
33620325,30815
33620337,1677
33620350,8805
33620362,3729
33620374,6499
33621342,53
33622346,0
33622360,0
33622401,0
33622700,56313
33622851,2355
33622899,26782
33622980,59
33623004,110
33623065,4261
33623132,0
33623132,887
33623170,0
33623351,0
33623375,782
33623480,1861
33623648,33
33623673,7
33623820,38025
33623831,2
33623831,17
33623909,168
33623934,0
33623934,0
33624069,381
33624203,0
33624501,7
33624501,0
33624665,0
33624744,9139
33624770,955
33624800,76
33624811,175
33625025,0
33625037,0
33625049,0
33625098,2472
33625499,0
33625670,0
33625670,0
33625712,14548
33625840,0
33625840,26
33625852,1074
33625890,0
33625906,17
33625918,0
33625980,8
33626273,64
33626303,0
33626315,11
33626327,75
33626339,0
33626339,0
33626340,17
33626352,200
33626662,11
33626698,0
33626728,27
33626832,0
33626832,30
33626935,5882
33627046,127
33627708,2
33628233,0
33628932,0
33629432,675
33629882,1020
33629894,1383
33629900,0
33629900,0
33629900,152
33629924,0
33629924,0
33630069,626
33630150,120
33630318,0
33630550,275
33630641,1556
33630653,46
33630677,37
33630690,162
33631256,0
33631440,0
33631451,0
33631463,0
33631475,0
33631487,0
33631499,0
33631505,0
33631517,0
33631529,0
33631530,0
33631542,0
33631554,0
33632042,0
33634415,0
33634555,0
33634567,0
33634579,0
33634580,0
33634592,0
33634609,0
33634610,0
33634622,0
33634634,0
33634646,0
33634671,0
33634981,0
33634993,0
33635134,235
33635183,0
33635213,0
33635213,3
33635225,46
33635330,0
33635330,7
33635390,989
33635420,1512
33635535,0
33635640,9
33635729,24
33635730,22
33636138,0
33636140,0
33636151,0
33636163,0
33636175,0
33637672,0
33637684,0
33637696,0
33638135,120
33638433,60
33638639,20
33638640,691
33639516,0
33639784,0
33639796,0
33639899,0
33639929,58
33639930,0
33639942,0
33639954,0
33639966,1436
33639991,0
33640269,0
33640269,0
33640580,48
33640695,20
33641110,0
33641572,9
33641663,0
33641663,8
33641717,298
33641808,28
33641810,35
33641821,149
33641936,0
33642138,50
33642400,158
33642576,0
33642588,57
33642590,0
33642722,106
33642795,66
33643155,0
33643398,0
33643404,1595
33643416,34
33643465,0
33643465,0
33643556,184
33643568,35
33643623,339
33643878,28
33643880,0
33643891,0
33643908,6772
33643933,18
33643982,17
33644147,0
33644184,0
33644196,0
33644202,0
33644214,0
33644226,0
33644238,988
33644287,13
33644305,29
33644317,11
33644342,0
33644354,0
33644366,0
33644512,35
33644718,115
33644720,1188
33644731,16
33644755,791
33644780,142
33644822,0
33644822,0
33644858,36
33644860,0
33644937,9
33645097,0
33645103,0
33645115,0
33645462,157
33645474,3875
33645619,6552
33645620,0
33645670,100
33645942,8
33645954,10
33645966,6
33645978,6
33646016,1529
33646090,33
33646119,0
33646144,0
33646144,0
33646338,260
33646405,84
33646429,0
33646429,0
33646430,0
33646740,0
33646740,151
33646790,0
33646790,7
33646806,0
33646843,6
33646971,0
33647008,750
33647010,127
33647021,0
33647021,19
33647082,145
33647197,2
33647203,0
33647215,0
33647215,22
33647331,7
33647604,110
33647628,26
33647630,33
33647719,170
33647768,0
33647999,0
33647999,10
33648013,897
33648025,0
33648025,0
33648025,0
33648025,0
33648130,12
33648372,202
33648384,46
33648396,0
33648463,0
33648463,661
33648499,328
33648669,0
33648670,0
33648670,288
33648890,0
33649418,6
33649583,10
33649716,0
33649881,0
33649881,291
33649893,0
33649893,1
33649900,76
33649911,20
33649923,1243
33649935,0
33649947,3541
33649959,0
33649960,0
33650070,2708
33650317,75
33650457,74
33650482,3668
33650603,0
33650603,0
33650615,0
33650615,6951
33650639,0
33650810,36
33650822,404
33650834,7190
33650860,0
33650895,3
33650901,920
33650949,0
33650949,0
33650950,160
33650986,0
33650998,218
33651000,0
33651061,91
33651152,64
33651190,510
33651267,0
33651565,0
33652790,2
33652806,272
33652879,0
33659278,0
33659278,0
33659564,0
33659916,0
33659928,0
33659941,0
33659941,32
33659953,18366
33659965,1016
33659977,727
33660487,20195
33660487,31340
33660566,0
33660566,0
33660566,1460
33660566,7296
33660578,409
33660580,0
33660608,4500
33660918,217
33660955,0
33660967,0
33660979,0
33661017,85
33661066,0
33661315,33
33661327,23237
33662113,1033
33662113,0
33663040,0
33666283,0
33666283,52
33666295,0
33666684,0
33667330,0
33667998,2992
33668000,125
33668358,0
33668589,52
33669302,1458
33669594,882
33669594,1009
33669600,0
33669600,0
33669752,0
33669909,0
33669934,0
33669946,0
33670407,0
33672131,0
33672131,0
33672234,184
33672246,0
33672246,0
33672430,14
33672740,18192
33672817,42720
33672933,37114
33673214,28164
33673214,32061
33673226,3889
33673226,14215
33673433,26350
33673445,1000
33673457,8510
33673640,29
33673780,0
33673809,0
33673822,23665
33673895,18117
33674024,31
33674097,1014
33674334,0
33674383,0
33674863,667560
33675510,7200
33675557,0
33676938,188
33676951,0
33677268,11000
33677864,33715
33677876,2
33679850,0
33679861,481
33679976,0
33679976,230
33680073,40
33680176,0
33680190,154
33680190,2257
33680220,3566
33680358,13577
33680360,0
33680413,21295
33680693,0
33680700,10
33680700,10
33680747,2606
33680814,140
33680942,0
33680978,0
33680978,5480
33680980,0
33680980,1155
33681041,20
33681041,35
33681053,0
33681053,120
33681065,0
33681065,494
33681077,1137
33681089,1451
33681120,0
33681120,32
33681168,0
33681168,0
33681170,5
33681170,30
33681181,27.988
33681272,3891
33681296,0
33681296,162
33681314,1
33681314,302
33681338,22
33681351,957
33681685,1327
33682185,1021
33682537,26
33682987,0
33683098,893
33683189,0
33686579,1
33687481,0
33688450,225
33689921,364
33689945,267
33690169,0
33690169,61
33690212,0
33690212,0
33690212,0
33690364,741
33690390,0
33690704,4
33690807,0
33690807,971.548
33690911,0
33690911,0
33690959,6
33691186,18
33691228,728
33691230,4513
33691290,6171
33691307,266
33691400,18
33691514,0
33691526,0
33691538,0
33691538,0
33691538,204
33691551,9880
33692233,27
33692312,0
33692324,0
33692701,5457
33692919,51
33692932,101
33693882,0
33694242,0
33694266,0
33694400,0
33694412,0
33694424,0
33694590,300
33694590,1290
33694631,103
33695155,0
33695167,0
33695921,121
33696135,0
33696524,0
33696860,45
33697735,0
33697814,0
33698480,0
33698480,4
33699460,24000
33699471,0
33699483,0
33699495,0
33699501,0
33699513,0
33699604,1044
33700011,0
33700035,0
33700035,0
33700047,0
33700047,3
33700047,4
33700059,12
33700084,0
33700084,11
33700084,41
33700126,50
33700175,0
33700187,0
33700199,0
33700205,0
33701817,3726
33703735,248602
33703772,17
33707832,0
33707832,85
33709208,22
33709270,0
33709841,13
33709841,44.5
33709853,5496.1
33709865,0
33709877,0
33709889,0
33709890,575
33709890,3080
33709907,75
33709907,105
33709944,4780
33709956,123208
33709968,18300
33709970,833.25
33709981,0
33710016,52
33710028,0
33710041,0
33710053,157
33710077,149
33710089,0
33710090,0
33710168,0
33710170,0
33710200,5911
33710223,0
33710223,19
33710247,57356
33710909,0
33710946,735
33711392,9079
33711410,0
33712177,0
33712177,145
33715579,1
33716020,20
33716500,0
33716500,0
33717357,711
33718015,54
33718076,75
33718337,71
33718374,355
33718647,1404
33718684,474
33718854,320
33719007,347
33719044,2673
33719056,36
33719445,16
33719470,2288
33719597,846
33719755,0
33719767,2621
33719779,2
33719792,46592
33719809,2585
33719810,80
33719834,1709
33719858,0
33719860,0
33719871,0
33719871,55
33719883,662
33719895,0
33719901,0
33719913,2053
33719925,4709
33719937,0
33719937,0
33719949,0
33719949,0
33719950,1161
33719962,1331
33719974,18581
33719986,3
33719998,6769
33720010,0
33720022,380.5
33720034,0
33720046,33
33720058,15
33720060,208
33720071,8826
33720083,0
33720095,0
33720101,0
33720113,0
33720125,0
33720137,0
33720149,0
33720150,0
33720162,0
33720174,0
33720186,0
33720198,0
33720204,0
33720216,0
33720228,0
33720230,0
33720241,0
33720253,0
33720265,0
33720277,0
33720289,0
33720290,0
33720307,0
33720319,0
33720320,0
33720332,0
33720344,0
33720356,0
33720368,0
33720370,0
33720393,0
33720400,0
33720411,0
33720423,0
33720435,0
33720447,0
33720459,0
33720460,0
33720472,0
33720484,0
33720496,0
33720502,0
33720514,0
33721968,0
33721970,0
33721981,0
33721993,0
33722006,0
33722018,0
33722020,0
33722031,0
33722043,0
33722055,0
33722067,0
33729797,190
33729864,0
33729876,0
33729890,341
33729920,0
33729931,0
33729943,0
33729955,0
33729967,0
33730015,0
33730052,0
33730052,0
33732097,0
33732097,0
33738270,0
33739470,0
33739470,0
33739950,0
33740033,4330
33741128,3669
33741130,1530
33749899,0
33749905,34
33750014,79
33750040,4
33750051,276
33750063,32
33750075,6
33750087,34
33750099,0
33750105,0
33750117,0
33750129,0
33751043,268
33759881,549
33759893,0
33759911,9
33759923,0
33759947,0
33759959,0
33760019,90
33760020,130
33760032,1771
33760056,0
33760068,16
33760070,26
33760081,0
33760093,44
33760100,6
33760111,0
33760123,0
33760135,0
33760147,1291
33760159,397
33760160,0
33760172,0
33760184,0
33760196,0
33760202,0
33760214,0
33760226,0
33760421,38
33760433,0
33761243,519
33763318,0
33763320,0
33763331,38
33764992,252
33765169,15
33765170,15
33765467,86
33765686,0
33765698,93
33766400,28
33767877,291167
33767920,600
33768146,4
33768183,0
33768195,35
33768213,63
33768584,21
33768912,2
33768912,33
33768948,10
33768948,126
33768973,4
33769140,0
33769151,593
33769163,2
33769187,0
33769217,0
33769229,0
33769254,4
33769308,92
33769400,0
33769412,50
33769667,223
33769692,0
33769722,0
33769722,1
33769734,194
33769837,110
33769849,798
33769874,1119
33769904,3067
33769928,20
33769930,0
33769941,90
33769953,31
33769965,0
33769977,12
33769989,0
33769990,5
33770013,0
33770013,0
33770025,0
33770025,0
33770037,0
33770049,0
33770049,0
33770050,15
33770062,7268
33770062,9624
33770074,0
33775308,1198
33781096,15
33785302,1065
33789897,30
33809896,0
33819890,177632.8
33820016,0
33830060,0
33830060,7
33830071,0
33830265,0
33830265,9
33833369,0
33837004,0
33839918,0
33839918,54
33839931,0
33839943,281
33839967,0
33839967,3
33879904,0
33879904,0
33900024,0
33900036,0
33900050,0
33900061,0
33901120,4
33908321,6
33909910,0
33979947,0
33980032,0
33980044,0
33980044,0
33980070,0
33980081,0
33980081,0
33980111,0
33980184,0
33980329,0
33980330,0
33980512,0
33980524,0
33980536,0
33980550,0
33980550,0
33980561,0
33980585,50
33980615,0
33980627,0
33980676,0
33980743,0
33980779,0
33980809,0
33980871,0
33980895,0
33980986,0
33981012,0
33981255,0
33981279,0
33981292,0
33981371,0
33981383,0
33981425,0
33981425,0
33981449,0
33981516,0
33981693,0
33981711,0
33981747,0
33981826,0
33981863,0
33981905,0
33981954,0
33981980,0
33982004,0
33982016,0
33982260,0
33982272,0
33982326,0
33982340,0
33982466,0
33982466,0
33982545,0
33982557,0
33982612,0
33982624,0
33982752,0
33982764,0
33982776,0
33982788,0
33982790,0
33982806,0
33982818,0
33982820,0
33982831,0
33982843,0
33982855,0
33982867,0
33982879,0
33982892,0
33982909,1
33982922,0
33982934,0
33982946,0
33982958,0
33992514,0
33992575,0
33993348,0
33993348,0
33993348,0
33993348,2
33993361,0
33993385,0
33993415,0
33993452,0
33993476,0
33993490,0
33993579,0
33993622,0
33993671,0
33993737,0
33993830,0
33993865,0
33993919,0
33993981,0
33994055,0
33994080,0
33994183,0
33994225,0
33994869,0
33995175,0
33995394,0
33995746,0
33995760,0
33996428,0
33996544,0
33996623,0
33996672,0
33996714,0
33996714,0
33996714,0
33996726,0
33996738,0
33996740,0
33996787,38
33996799,0
33996805,0
33996805,224
33996817,0
33996817,0
33996829,0
33996830,0
33996969,0
33996970,0
33997007,0
33997100,0
33997160,0
33997160,0
33997172,0
33997196,0
33997214,1
33997240,0
33997263,0
33997408,0
33997421,0
33997433,0
33997457,0
33997457,0
33997500,0
33997536,0
33997585,0
33997603,0
33997615,0
33997615,0
33997809,0
33997809,0
33997860,0
33997871,0
33997883,0
33997950,0
33998050,0
33998061,0
33998073,0
33998115,0
33998190,0
33998206,0
33998220,0
33998255,0
33998267,0
33998280,0
33998310,0
33998310,3
33998322,0
33998371,0
33998395,0
33998486,0
33998498,0
33998553,0
33998553,0
33998632,0
33998693,0
33998693,0
33998814,0
33998905,0
33998978,0
33998980,0
33999077,0
33999223,0
33999375,0
33999405,0
33999442,0
33999454,0
33999480,0
33999491,0
33999673,0
33999703,0
33999727,0
33999788,0
33999790,0
33999818,115
33999855,0
36000000,0
36000000,0
36000103,48
36010078,5
36017073,209
36017085,177
36017085,190
36017097,0
36017097,20
36020114,378
36020187,0
36020187,0
36020199,2
36020199,0
36020254,0
36027029,80
36027030,77
36027042,0
36030028,0
36030028,33
36030077,0
36037035,0
36037035,0
36037047,0
36037047,0
36037059,0
36037059,0
36037060,0
36037060,0
36040046,0
36050027,2
36050039,0
36050039,61
36057022,122
36057022,0
36057034,0
36060010,0
36060010,0
36067027,62
36067039,0
36100043,12
36100055,18
36100067,0
36100080,0
36100092,0
36100109,0
36110024,20
36110036,9
36110048,19
36110050,139
36110061,0
36110073,0
36110085,0
36120005,2
36120017,0
36120017,12
36130011,6639
36130023,125
36140016,0
36140028,0
36140028,40
36140030,0
36140030,14
36140041,0
36140041,742
36140053,0
36140053,324
36140065,0
36140065,467
36140077,0
36140077,744
36140089,130
36140090,0
36140090,6
36140107,0
36140107,18
36140119,0
36140132,0
36140144,0
36140156,0
36140170,0
36150022,542
36150046,0
36150046,50
36150071,0
36150101,0
36150113,0
36160003,17
36160027,59
36160040,0
36160052,306
36160064,0
36160064,16
36160076,0
36160106,32
36160120,7
36160131,6
36160143,57
36160155,0
36160155,14
36160167,3
36160404,0
36160430,0
36160441,0
36160453,0
36160465,0
36160477,11
36210006,1
36210006,58
36250004,0
36257023,0
36257023,199
36264118,390
36350590,0
36350590,40
36357480,28
36357492,26
36357509,27
36357510,11
36357522,313
36357534,45
36357686,0
36357698,0
36357728,16
36357730,24
36357741,0
36357753,30
36357807,0
36357819,0
36357820,0
36357832,0
36357844,0
36357856,0
36410147,21
36410159,37
36420001,0
36420001,12
36420013,0
36420013,2
36420050,0
36420062,0
36420098,0
36540020,328
36540031,174
36540055,0
36540055,0
36560005,0
36560029,0
36560030,40
36560042,8
36560054,123
36610161,0
36610161,0
36610173,0
36610173,0
36616096,0
36616102,0
36616126,0
36616138,0
36616140,0
36630007,32
36630020,77
36630044,0
36640062,0
36640098,0
36640098,0
36640104,53
36640116,0
36640116,0
36640116,0
36640128,8
36640130,11
36640141,321
36640153,38
36640165,15
36640177,4646
36640190,453
36640207,45
36640219,12
36640220,0
36640232,0
36640244,0
36640256,0
36640268,0
36640270,0
36700009,0
36700010,782
36700034,1056
36700046,22
36710003,3991
36710325,382
36716315,7495.4
36716339,7736
36716340,13521
36716352,24
36717010,34
36717022,0
36717034,1046
36717046,3069
36717095,0
36717137,0
36717149,0
36717150,0
36717162,0
36717174,0
36717186,0
36717198,0
36717204,0
36717216,0
36726527,1378
36726539,2792
36726709,0
36726734,0
36726746,0
36726758,0
36726760,0
36726783,0
36726795,0
36726801,0
36726813,0
36726825,0
36726837,0
36766124,0
36766124,311962
36766136,0
36766136,0
36766148,0
36766150,0
36766161,0
36766161,0
36766197,271
36766215,102
36766227,7
36767074,0
36767086,0
36767098,0
36767104,0
36767116,0
36767153,0
36790047,0
36900280,0
36900345,0
36900357,0
36900357,855
36900461,0
36900461,0
36900473,41
36900795,0
36900801,0
36900813,0
36900825,0
36900837,0
36900849,0
36900862,0
36900874,0
36900886,0
36900898,0
36900904,0
36900916,0
36900928,0
36900930,0
36900941,0
36900989,0
36900990,0
36901090,0
37134139,0
37154242,0
37157048,0
40053404,4600
40055607,0
40056302,513
40070190,0
40076532,951.09
40090061,0
40090085,974.4
40090097,105
40090103,0
40090127,0
40090139,0
40090140,0
40090164,777.2
40090206,0
40090218,0
40090231,127977.19
40090243,273947.98
40090255,41319.62
40090267,19123.82
40090279,1991
40090292,0
40090309,10249.72
40090310,0
40090322,0
40090358,130
40090371,5994.92
40090395,1154.15
40090401,2646.65
40090413,1602.15
40090425,1413.72
40090450,0
40090462,0
40090474,0
40090486,0
40090498,0
40090516,0
40090530,15519.46
40090541,0
40090553,0
40090565,0
40090577,0
40090590,0
40090619,0
40090620,509
40090632,0
40090644,0
40090656,14221.6
40090668,15729.1
40090670,5817.4
40090681,14261
40090693,82740.2
40090700,0
40090723,10581.92
40090747,30269.48
40090759,0
40090840,6986.085
40110357,259
40110357,0
40110503,0
40110503,0
40110916,591398
40110930,47498
40117431,0
40120016,239755.47
40120168,12210
40120193,9486.03
40120200,42974.62
40120211,127365.07
40120260,3175.96
40120272,1000.32
40120284,27553.31
40120296,0
40120302,0
40120340,4781
40120351,6651.97
40120387,13665.3
40120399,1480
40120405,0
40120429,10440.1
40120430,590470.27
40120442,6134.4
40120454,1139
40120466,7961.4
40120478,36811.52
40120480,68357.4
40120491,8310.3
40120508,26597.81
40120533,0
40120545,6788.12
40120557,0
40120569,3583.2
40120570,4304.4
40120582,36105.9
40120594,0
40120612,1049.4
40120624,2322.7
40120648,116
40120650,3759
40120685,8928.9
40122232,292
40122244,0
40123686,2079.7
40123900,53875.7
40123911,0
40124009,3576.3
40124034,1220
40124046,0
40124058,0
40124095,0
40124125,0
40124137,0
40124149,37630.81
40124174,2407.7
40124186,7605.02
40124204,635.7
40124241,15836.77
40124253,2425.88
40124265,4403.97
40124277,26314.55
40124290,333
40124307,4019.68
40124319,7632.77
40124320,270718.9
40124344,954.85
40124400,4568.81
40124447,0
40124678,36007.91
40125683,48035.48
40125695,7926.97
40125701,6145.47
40125713,908.77
40125828,0
40125853,788
40125877,26498
40150010,316472.6
40150040,9663.15
40207067,0
40303408,44.958
40303457,26.364
40303950,158.08
40304000,57.82
40304206,0
40304358,99
40304553,219.77
40304802,202.965
40304851,10.73
40306070,67.16
40411813,1270
40900010,2921
40990280,7033
40990291,0
40990382,0
40990760,0
40990930,0
40990941,0
40991039,0
40991040,0
40991052,0
40991064,0
40991088,0
40991106,0
40991131,0
40991143,0
40991155,0
40991167,0
40991179,0
41030941,0
41075468,0
41075560,0
41095509,18
41095819,40
41095819,400
41095819,0
41096850,0
41096850,9783
41096850,0
41096903,3745
41097040,0
41097051,0
41097087,0
41112404,0
41112404,0
41132713,0
41134760,5
41134760,71300
41134760,0
42010020,49
42010093,1000
42010202,0
42010330,220
42010494,1829
42010639,1985
42010640,0
42011218,0
42013793,7338
42018511,0
42020219,0
42022319,0
42022484,3000
42022484,0
42024110,0
42024407,5
42027615,162
42027640,0
42027962,0
42027974,0
42028073,0
42028097,0
42028103,6
42029260,73
42029375,0
42029399,0
42029399,0
42031928,0
42084659,0
42084659,300
42087831,6
42087843,0
42088446,0
42088446,0
42110051,0
42118281,18
42119005,0
42310027,13781
42310222,30981
42310234,19429
42310246,9100
42310301,27997
42310301,52158.2
42311123,6818
42311251,6623.88
42311263,2940
42311263,16154.55
42311275,1329
42311287,98
42311287,34323.8
42311299,0
42311305,12594
42311317,57131
42311329,32727
42311330,0
42311330,0
42312322,2239
42312541,0
42312887,1835.998
42313077,0
42313077,72175.5
42313107,0
42313107,5399.82
42313107,26317.198
42313132,420.88
42313132,2807.89
42313193,0
42313193,615.73
42317538,0
42317538,0
42317551,918
42317575,37484
42317587,7665
42317599,0
42317605,0
42317710,0
42318750,0
42318830,51
42318877,45.445
42319020,0
42319020,0
42319079,0
42319079,0
42319171,8137
42319225,2642
42319249,287
42319250,0
42319250,0
42319262,0
42319262,0
42319298,27163
42319316,42125
42319328,0
42319419,284
42319420,23690
42319432,2252
42319444,188
42319456,32.972
42319523,841.81
42319535,461
42319560,16699
42319572,0
42319584,0
42319766,0
42319780,6419
42403509,801
42407102,0
42407503,26
42407709,9
42407709,0
42407849,0
42407862,14373
42407874,6723
42407898,28190
42407904,16048
42407916,0
42407916,0
42407928,14700
42407930,12280
42407941,20788
42407953,7832
42407965,7929
42408180,37627
42408246,2270
42408817,0
42408829,10738
42408830,53
42408866,326
42408880,0
42408880,0
42408910,51386
42408921,1664
42408933,0
42408970,14614
42408982,79151
42408994,55997
42409020,0
42409032,739
42409044,296
42409056,537
42409068,2279
42409070,47
42409093,876
42409100,1232
42409111,2554
42409172,18909
42409263,1510
42409275,1550
42409342,2924
42410095,13631
42410125,555
42410137,2686
42410162,13452
42410174,10595
42410186,959
42410198,10536
42410204,0
42410216,4892
42410241,0
42410241,0
42410253,3586
42410265,95
42410290,463
42410307,2972
42410319,0
42410320,12479
42410370,20
42410393,208
42410435,329
42410447,4333
42410540,0
42410540,0
42410551,1221
42410563,5243
42410575,8079
42411014,0
42411063,22426
42411324,2497
42500400,0
42503802,0
42504004,0
42900015,0
42900074,455
42900086,974
42900098,0
42906271,0
42906283,2053
42990026,498
42990191,0
42990191,0
42990385,0
43070498,0
43070504,0
43100120,7
43100132,8
43100156,6
43100170,5
43100181,6
43100193,9
43225561,0
43225561,5
43231767,0
43300066,0
43300212,1159
43300212,0
45014115,125
45014334,16741.03
45014334,17860
45014346,0
45014346,0
45014450,2542
45026701,42
45026713,27
45026725,5
45028667,0
45030819,0
45030844,0
45030959,29
45124735,12484
45124991,0
45133980,0
45137742,42
45137869,0
45137900,296
45138564,0
45138643,0
45138643,0
45138813,0
45141563,0
45144023,0
45144771,18
45145052,0
45145052,0
45145805,0
45146690,84
45146718,0
45148806,0
45148818,0
45148818,0
45150254,23
45150667,5
45150679,0
45150679,0
45153917,3488
45153929,4824
45153930,0
45153942,12108
45157455,0
45157455,0
45158332,0
45158356,0
45158368,473
45158540,213
45158563,22
45158990,138
45170113,1
45170277,179
45170289,23
45177521,19
45177521,3676
45177764,0
45178082,2
45178185,0
45178227,7
45178641,2
45178677,0
45178677,209
45179517,0
45179657,0
45179669,0
45180544,85
45180600,6
45180611,20
45180611,655
45180702,884
45180751,5
45180891,254
45180910,76
45180957,0
45180957,25
45189213,9432
45189948,0
45211498,7
45213010,0
45213010,0
45215042,0
45215133,0
45215145,227284
45217452,19
45217701,0
45219229,2563
45219230,13539
45219333,43808
45790530,0
45790541,0
45811003,1316
45811015,92
45902021,0
45902896,0
45902896,0
45960628,0
45960707,0
45961311,0
45961311,0
45961529,0
45961542,1000
45961591,0
45961608,0
45961750,0
45970993,0
45971845,0
45976399,0
45977161,0
45977689,0
45978074,0
45978372,0
45978372,0
45978608,0
45979005,0
45979078,0
45979078,0
45990190,0
45990207,0
45990207,0
45990268,0
47160184,0
47160184,119
47160196,192
47200108,121
47200108,0
47231002,0
47231361,5
47231361,15
47231385,2
47231385,150
47242073,38
47333091,0
47333091,0
47333169,0
47333182,41
47334009,0
47334009,6
47350209,70
47350519,3
47350519,13
47351299,0
47351299,20
47351512,62
47351536,5
47351536,10
47421629,1
47900039,0
47900039,0
50150121,17
50908212,0
61110450,0
61110450,0
62095717,12398.44
62095717,0
62101353,0
62101353,0
62101754,142
62101766,435
62102060,0
62102060,0
62102552,560
62102631,891
62103064,0
62103064,486
62103076,349
62103179,0
62104020,416
62104093,1609
62104810,321
62106260,0
62106260,0
62106314,0
62106326,292
62106533,419
62121546,323
62122708,849
62123324,0
62123324,0
62123324,0
62124171,753
62127342,742
62131280,3963
62131291,0
62131291,4160
62131308,531
62131321,1230
62131369,817
62131370,246
62131540,1962
62131564,4582
62131588,4364
62131590,0
62131606,1682
62131618,0
62131618,520
62131620,263
62131643,0
62131643,0
62131680,1077
62131692,1025
62131710,266
62131771,0
62131783,501
62132039,0
62132039,0
62132040,862
62132076,0
62132076,0
62132155,0
62132465,0
62132465,0
62132477,700
62132490,0
62132507,0
62132507,250
62132507,7465
62132519,3563
62132520,4029
62132532,8
62132933,4175
62132945,0
62132957,1241
62132970,4643
62133093,135
62133111,520
62133135,0
62133317,350
62133330,109
62133354,0
62133354,801
62133366,76
62133378,40
62133652,0
62133664,1954
62133743,59
62133974,421
62133986,155
62133998,57
62134012,57
62134413,1159
62134437,1424
62134449,1048
62134450,0
62135466,0
62135466,0
62135478,604
62136811,3036
62136823,0
62136823,0
62136835,2252
62136859,2048
62139101,0
62150157,131.4
62170132,166
62173807,0
62174204,387
62174241,0
62174319,0
62174319,0
62174551,160
62174563,0
62174563,6
62177217,0
62280107,3
62280478,1012
62288684,2635
62300751,482.72
62301111,0
62302036,192.33
62302073,0
62302097,189.6
62302115,191.89
62302139,0
62302176,32.35
62302190,295.86
62303119,0
62303119,8.4
62303739,0
62306637,0
62306674,0
62310732,0
62311566,0
62311566,0
62311608,473.15
62311682,0
62312522,15253.71
62318263,294.8
62318287,0
62318287,0
62318317,560.44
62323003,9.841
62331322,0
62331346,0
62331346,442.49
62331383,273.28
62331449,0
62331449,372
62331462,0.19
62331711,0
62331759,0
62331772,1161.805
62331784,229.947
62331796,59.14
62331802,416.823
62331840,243.48
62333227,0
62340037,0
62340542,70605.37
